customer_unique_id,cluster,recency,frequency,monetary,freight_value,shipping_time,churn_risk_score
95b4b60a728bff942c8bd59a43effa33,At Risk,514,1,79.9,18.31,18.0,1.0
95b0c515f4728a152b488e6bb002c6a1,At Risk,392,1,48.9,9.94,42.0,1.0
95ae9ff17e664d7e83d3d685e78935da,At Risk,462,1,109.9,34.57,19.0,1.0
95ad54c1f758042b6ea3e026b7166d9b,At Risk,441,1,36.9,16.11,5.0,1.0
95abd88649da5a5d03837dc62e6b2091,At Risk,506,1,129.9,18.34,7.0,1.0
95aaa16c1b45878b2bf84bca34869884,At Risk,380,1,58.0,7.78,2.0,1.0
95a83038c5ef655802b77358c6c0f204,At Risk,459,1,299.0,14.43,12.0,1.0
957c7e538b1969415a321be4316e484c,At Risk,379,1,49.9,7.78,3.0,1.0
957bdc3750ee861b42222021f3084831,At Risk,399,1,100.0,8.72,5.0,1.0
ff44401d0d8f5b9c54a47374eb48c1b8,Champions,466,2,39.8,14.1,11.5,1.0
0209cc2349a03f00567bb9d24a459829,At Risk,438,1,49.9,15.1,10.0,1.0
c05efdeb5a0a56e435a44c5fd1c38ea1,At Risk,407,1,22.5,9.34,6.0,1.0
c05bb351f2f72176d79b8d6285994900,At Risk,509,1,8.99,17.78,10.0,1.0
c0fbc7a49c439d1296458389efdef9e7,High Value,430,1,899.0,147.56,27.0,1.0
c0f48cdb61ec6051c5aa770aa62011a9,At Risk,430,1,29.0,7.78,3.0,1.0
c0f225eff238e196ba27a8d1c66e98a7,At Risk,439,1,56.3,15.14,18.0,1.0
c0f1d2f878abf2e47ad002ae3e632831,At Risk,391,1,205.0,26.27,12.0,1.0
c0eb233d5c837f1f558e8ec36bbaa707,At Risk,476,1,54.9,15.13,8.0,1.0
c0ea3dca938e9ae207fa38719297efcc,At Risk,393,1,44.9,7.78,3.0,1.0
c0e7d5404f7077a130873f2246251a4b,At Risk,500,1,89.9,14.8,10.0,1.0
01ed8df97a21e2f15521f9758554b32b,At Risk,414,1,44.9,15.1,16.0,1.0
021f9b70becbc032905f24f7e6c2d7d7,At Risk,446,1,113.0,18.04,14.0,1.0
021dbb48a965542d846e18a6799d37c0,At Risk,426,1,139.9,18.23,13.0,1.0
021ab4ee1c733fef68ef3ddbb6c4ea7e,At Risk,475,1,46.2,9.74,5.0,1.0
021a4369c52a67fdaa1a923dada92cf2,At Risk,414,1,15.33,8.27,4.0,1.0
01d46b5cad3cda9c22f52df41197a671,At Risk,503,1,29.9,10.96,5.0,1.0
ff51a896842f2bdced342631e2699d49,At Risk,536,1,89.9,16.33,11.0,1.0
ff5017601705e932d5545e0eb337cd0b,At Risk,472,1,149.9,8.3,4.0,1.0
ff4bb0e2cade5df30146a1d570ae777d,At Risk,443,1,299.0,18.8,21.0,1.0
ff4b2772a9368e8b30a1ebd484de12c9,At Risk,479,1,80.66,15.1,9.0,1.0
ff4aa52d77226e6f84a7da6391604266,At Risk,426,1,178.5,9.44,11.0,1.0
ff49569c47039afb2424f276d9071368,At Risk,484,1,99.99,13.28,16.0,1.0
020aa2d69bca8c7a0b3da5f8e602c26d,At Risk,385,1,89.99,12.13,7.0,1.0
020a1ffcfaf43c6003111eaa33faa6c9,At Risk,511,1,41.8,14.52,8.0,1.0
0242e42b2210c764b47e099ddeacd742,At Risk,411,1,128.9,18.0,18.0,1.0
023571745d76e09f8bd5477af28f605e,At Risk,404,1,94.8,15.1,12.0,1.0
0228e299d1cabeaf9be64b5ccd784c97,High Value,404,1,1099.0,51.54,16.0,1.0
0209a0a5c96cc50dd1bbe71e3730af2a,At Risk,464,1,169.8,12.69,6.0,1.0
0206119a2f332d97fb68a9c1f592b2dc,At Risk,447,1,62.9,16.2,11.0,1.0
01fee81dfa09d00693bbb79aaf922f89,At Risk,461,1,240.35,17.44,4.0,1.0
01f156677184504063bd19739f924af1,High Value,688,1,739.98,44.82,7.0,1.0
9572e8f88b92ef679b8103c7fb8f0e11,At Risk,482,1,44.9,15.56,16.0,1.0
95a5e51e60e6e7968dbfa0a829149b13,At Risk,500,1,59.9,22.35,28.0,1.0
95a3dcd03d8086e8510d9fe16f875ec7,At Risk,545,1,20.9,16.05,11.0,1.0
95a3ac562ffc17755618fb67ce57ef9a,Champions,456,2,73.36,15.08,9.5,1.0
959957b04abdb0acd726e8f0e700a899,At Risk,511,1,15.99,14.52,7.0,1.0
9639fe4e2473b032f65bdccbbd35ad19,At Risk,433,1,56.99,14.15,6.0,1.0
cf45e052298178e59e2990d664aa95c9,At Risk,503,1,42.9,14.52,7.0,1.0
cf4521a1632386922541928abd69ab42,At Risk,468,1,99.0,69.4,8.0,1.0
cf41bee1f84186f1e4ef0b7c768f7c37,At Risk,401,1,549.9,15.35,5.0,1.0
cf411f7e37ab60ce29df0a1ac2d5be3d,At Risk,398,1,28.38,15.1,11.0,1.0
cf3ca218511c73ca4a1c6a19e71f02d4,At Risk,692,1,99.98,14.59,25.0,1.0
c06f99df3969ced4a4a357486c3a3d84,At Risk,443,1,63.33,16.88,12.0,1.0
c06db3699da67e1978115d3f2bc4e6a5,At Risk,489,1,189.9,13.91,14.0,1.0
c06c7ade0f0655a2c9effc8721770895,At Risk,441,1,101.5,25.55,9.0,1.0
c064f509284c8f9b49ef4410509de8b1,At Risk,401,1,24.9,15.1,7.0,1.0
02278b7fe04a285092542fa4313cdc31,At Risk,512,1,34.9,16.05,15.0,1.0
02251550f4d16aca44ce66e4263c0522,At Risk,582,1,129.99,9.28,7.0,1.0
ff423b634e7bbec16b9f1466f126eb18,At Risk,421,1,146.99,33.26,15.0,1.0
ff4159b92c40ebe40454e3e6a7c35ed6,High Value,461,1,6499.0,227.66,11.0,1.0
ff4136190ebc2a5c0bff70b569fe9180,At Risk,450,1,39.9,11.85,2.0,1.0
ff4050535c1351cd0b834ccf1c9d07f1,At Risk,545,1,18.99,14.11,6.0,1.0
ff3bcc94d97e257e7619a2161375cdfe,At Risk,566,1,69.5,14.66,6.0,1.0
ff3ae96c88f8dfaeffdbd0af958d8dff,At Risk,380,1,21.9,11.85,5.0,1.0
ff390fff7915e3bd391d0f1de6e1326c,At Risk,382,1,150.78,15.81,38.0,1.0
0214a2864bcff8020dbe8c40a2e9d26a,At Risk,534,1,99.9,20.78,9.0,1.0
024cf57b6da1f225b8b130dcd9093af9,At Risk,481,1,119.8,17.16,11.0,1.0
024ab36a6207906cf0d2767466419017,At Risk,557,1,32.9,24.84,25.0,1.0
0247fad5e7e46592d7216d01e9a2d7f6,At Risk,548,1,188.99,19.6,14.0,1.0
024741ae16493ea617e06ecc277c7069,At Risk,432,1,49.8,8.27,4.0,1.0
0246128cbe42bad650aca67dea148ecb,At Risk,501,1,12.97,24.35,23.0,1.0
0245997602d4ec43390590e43dfd39d9,At Risk,498,1,169.9,15.36,9.0,1.0
026928fd79018e3c6b635da82781eb62,At Risk,411,1,49.9,15.1,12.0,1.0
02682c9a04df6a3e140e2e7eb78fa693,At Risk,388,1,149.0,29.44,18.0,1.0
c05194e767bd5ee67d82c2cc8869bb78,At Risk,488,1,199.96,43.86,17.0,1.0
c04de8425949ac25b8cb527f97efb1ec,At Risk,379,1,79.5,23.43,13.0,1.0
c0701622a849e0f0e05461f9c2c427f0,At Risk,580,1,105.0,20.43,10.0,1.0
cf3c7aa47c65edfe418cc5371049a610,At Risk,509,1,229.9,48.31,6.0,1.0
cf3a48cdbf871cceb64d79381ca4ede0,At Risk,523,1,141.9,11.6,3.0,1.0
cf3a12e8b394f94f9244d320080df100,At Risk,541,1,99.9,17.13,7.0,1.0
966b5b87d2d0342c86217c18ad54573f,At Risk,514,1,22.5,9.34,7.0,1.0
cf889b2eda044478e51f49a8818c8023,At Risk,387,1,49.9,11.85,4.0,1.0
cf884c75a00eb3b8c5d4337cf91aef46,At Risk,450,1,39.9,9.34,2.0,1.0
cf7e1fdabd7d79ba731b94344e51b657,At Risk,438,1,167.92,15.93,19.0,1.0
cf7dfb0cc05783ea1ab1e68d94ae1f81,At Risk,464,1,169.0,8.44,2.0,1.0
cf7d5df4ee5ebe39ed41f0c5c1584b1c,Champions,396,2,169.0,15.350000000000001,8.5,1.0
957d903f93cde7788cb84ca983b9d1a6,At Risk,416,1,205.0,15.04,5.0,1.0
025bc857299fac3e5c699322d2a1485d,At Risk,434,1,19.95,28.06,8.0,1.0
02578a30eaf25ecf087a3728dc04b85a,At Risk,379,1,39.99,14.1,13.0,1.0
0280239e6c4add91b8a415d9b2566649,At Risk,513,1,109.9,24.05,5.0,1.0
027e682a11d8db5a162f01e1b59700cb,At Risk,407,1,132.9,15.68,8.0,1.0
027d5c59887b8a32f409adb105c9cee8,At Risk,404,1,299.0,44.5,19.0,1.0
027ca2556afdb5bb0741b214c6380bb2,At Risk,398,1,98.7,16.32,6.0,1.0
027c8551b090d915b6c779c7e970ffef,At Risk,490,1,18.99,14.52,12.0,1.0
02552fea6f4fa9a5c61bf9d22408ae73,At Risk,508,1,220.0,15.88,10.0,1.0
0252e35d8aa0b7b19eb4fb96783bafca,At Risk,447,1,55.9,13.27,6.0,1.0
0250e6330823590753c1268c9bf15446,At Risk,395,1,139.9,21.47,8.0,1.0
c03197ab6a74c1cb976c078127366700,At Risk,389,1,59.99,9.34,5.0,1.0
c0584201a786c3f2f803f88b96a8aacb,At Risk,404,1,39.8,16.79,18.0,1.0
c0578dad64a2b596bd1983c3e20d0ae9,At Risk,421,1,239.9,9.26,2.0,1.0
c055e29a95953e3666933b89aa2e2b90,At Risk,520,1,18.99,20.8,15.0,1.0
c054a603188a1008d279b98a85e3a0b1,At Risk,390,1,123.8,8.27,8.0,1.0
026d6aade0923331c6065e5daa7aafda,At Risk,540,1,104.99,29.77,83.0,1.0
026c7e2e8e363c7e734a716f9c70dfc3,At Risk,456,1,24.9,15.1,7.0,1.0
028df9d72fe22595a5da837157f1258b,At Risk,561,1,99.8,14.535,7.0,1.0
028ae0b8c77250d12323b40f2cbb38c7,At Risk,580,1,61.9,15.64,13.0,1.0
02889f45776f057efa2323d295406cf2,At Risk,445,1,69.0,17.76,13.0,1.0
02880ecd2c905f0a16fa1ae3d0884b1b,At Risk,491,1,92.96,20.96,20.0,1.0
028610eb2f6daf6bb4c37e1bd2b42210,At Risk,392,1,439.0,33.41,2.0,1.0
025fef1b215081d46d39595c7b67c9a5,At Risk,392,1,205.0,18.14,9.0,1.0
025e4cdbeeffdff36f7f289a4b714965,At Risk,446,1,59.99,16.18,10.0,1.0
95491ff89ba2c7099a1ecb4464310169,At Risk,564,1,29.9,20.8,30.0,1.0
9544cf61893f5e6323ac99cf22ca418f,High Value,455,1,1039.48,22.04,7.0,1.0
95717dc240e965aaa7bbbbd67518f26d,At Risk,454,1,54.16,32.83,11.0,1.0
956fd64080e46e8539eb82d1ed700b92,At Risk,404,1,39.9,14.1,12.0,1.0
95638fd4dc72dcc7800e9303a073c38d,At Risk,553,1,104.0,11.34,8.0,1.0
9563467c58d0288dddd8ed8ba3a7e785,At Risk,544,1,143.8,24.0,13.0,1.0
95615be38b35679e3a4a2b3d6e33912d,At Risk,488,1,45.0,24.84,20.0,1.0
cf8a1d0bac2b301015b7fe124fb8869c,At Risk,451,1,99.99,16.46,8.0,1.0
02ac2bb64dac05fb338809262ff33a49,At Risk,522,1,69.8,14.52,10.0,1.0
02abda54135beba6c872bc929d06be83,At Risk,499,1,32.9,10.96,16.0,1.0
02ab4d19fd037fa00ad9892f7d529a8f,At Risk,435,1,129.9,20.15,8.0,1.0
02ab167135d5d29cdc77b3147d75c1ef,At Risk,524,1,31.5,10.96,5.0,1.0
02a81ef75e80450061b235f691600dc0,At Risk,391,1,39.9,16.79,9.0,1.0
02a09961a48dc54166f61f00c8fcd7e5,At Risk,426,1,59.9,27.8,20.0,1.0
029f24823177b442913b23816ee59e17,At Risk,384,1,166.9,30.21,8.0,1.0
0299fedc3f190307e87f32483a9ba4fd,At Risk,494,1,79.89,17.71,11.0,1.0
c0435bc209d7d2b2b8b15a88ee101950,At Risk,409,1,390.0,10.0,15.0,1.0
c041db6e85cf2e8fda6c589a5e1034b0,At Risk,390,1,12.97,15.1,11.0,1.0
c0382f84272f917845aa74394d91ccbd,At Risk,511,1,89.99,16.78,7.0,1.0
c035b1b5d88dc07f6f7e695bae8067e8,At Risk,418,1,64.9,7.78,7.0,1.0
ff2cfbe44d7249b98eed0e860fe3e53c,At Risk,462,1,459.8,13.11,4.0,1.0
ff253dd048167b1feddeb431db05d3d5,At Risk,492,1,105.99,20.82,21.0,1.0
ff20fff170ed80db557b344c839df854,At Risk,406,1,588.0,17.94,9.0,1.0
ff1df81c3678c2b8a865d90c7ce89df4,At Risk,447,1,71.82,13.52,11.0,1.0
02c2bf0584517bcaf707619e633fa6ee,At Risk,528,1,159.9,16.33,9.0,1.0
02c163ec34a9218f6f3e1e1a7b9aeb28,At Risk,411,1,104.0,15.48,10.0,1.0
0284ca4015977edc8413c917b8e68355,At Risk,568,1,55.7,11.03,7.0,1.0
02848edda6ee321f306660a8399d8cc9,At Risk,422,1,84.5,16.35,16.0,1.0
02844e55117602121bb79fe70a59522a,At Risk,449,1,547.9,23.08,6.0,1.0
02ae5429a2a0c57554a8d4b7ed04b7e2,At Risk,521,1,89.18,12.01,5.0,1.0
cf8c2c98dd39a8d3b996f47f49c6ccc1,At Risk,560,1,34.9,14.52,8.0,1.0
cf8ab18d79df5b9a7707e972e77c460c,At Risk,476,1,19.9,11.85,2.0,1.0
955a2985cf248356b4ded39c0a9cc7ad,At Risk,442,1,79.99,38.08,14.0,1.0
955a0e352dc5fca8be2a5545ac0c4d3c,At Risk,563,1,109.9,12.16,9.0,1.0
95527002c6fc43702983d4096149d997,At Risk,562,1,84.99,16.29,8.0,1.0
95228c0894aa5849a4fd891c01dfe7a6,At Risk,387,1,180.2,12.13,9.0,1.0
9521072dbd0031039c673eb99b23e0bd,At Risk,401,1,24.9,15.1,8.0,1.0
9520b4a5c7c6d61675ec5c2c62a44cf0,At Risk,569,1,11.97,10.96,4.0,1.0
951d2cf108b453a85c87e476f3b42dc8,At Risk,467,1,81.8,9.99,10.0,1.0
95444597528fa4349b35f17bf9f9b6f3,At Risk,462,1,56.99,15.15,7.0,1.0
c1016b3d5f035219759c76a15cad0aa3,At Risk,390,1,48.9,11.85,10.0,1.0
c0ffced3ebdad307fbf1bff6b9f65bca,At Risk,585,1,99.9,17.44,12.0,1.0
c0fcd6e2e07097e1461b44aabb0c3306,At Risk,412,1,119.99,30.68,19.0,1.0
02b7e451968fd1f2793047ff025d18dc,At Risk,533,1,99.99,36.53,8.0,1.0
02b741ab4dd2d378208995cbd59d4926,At Risk,506,1,88.0,13.2,7.0,1.0
02b3eb3619fdcba4c5a8e5d9ad6c97f2,At Risk,393,1,99.99,17.14,16.0,1.0
02cc3b5d9fb4b6a27fcffba8640601d4,At Risk,443,1,9.9,16.11,14.0,1.0
02cbdaaf4623b20082e2a5f80534a1af,At Risk,457,1,199.9,19.29,7.0,1.0
9542389b015184f85649df247c789d5c,At Risk,400,1,62.8,15.19,9.0,1.0
9540c54585aa41edcafad95dcf0da6a1,At Risk,448,1,110.0,18.02,15.0,1.0
953c19af380e2decbb6b4264eb4dcd7a,At Risk,568,1,59.9,11.03,7.0,1.0
9539eb678f193ad7e1af89a7cad10f6c,At Risk,506,1,49.9,15.56,18.0,1.0
9539080163fbcb3ef263b17f4eb6b861,At Risk,432,1,180.0,16.01,8.0,1.0
9532739f71e34aebe8bb016543c78d86,At Risk,392,1,365.8,13.41,12.0,1.0
966a81718c4d465a6e026c04cbc05d29,At Risk,421,1,16.99,15.1,21.0,1.0
965bb71bf9649f2b32630b49860dcf35,At Risk,553,1,24.9,10.96,7.0,1.0
965b317b814b53797056410d4a3058d9,At Risk,478,1,169.99,17.63,8.0,1.0
965a6ce51596c039ea97f6a355e481ba,At Risk,529,1,59.99,14.18,11.0,1.0
96568fdd98d14f00bb4bfeda98d88fca,At Risk,457,1,59.9,8.72,9.0,1.0
967c6c86748806add5521493a585b49b,At Risk,463,1,19.95,15.1,15.0,1.0
02c56fe95ed4ef5fd0623142ffb83c28,At Risk,404,1,108.0,34.56,60.0,1.0
02c53bbdf9a343fbfe47d05e1ce96b20,At Risk,399,1,71.82,13.52,10.0,1.0
02dd4969c23207b44ef9252dd7ef59f8,At Risk,482,1,278.9,21.24,19.0,1.0
02d50470ba933abc280ae8815ae03d74,At Risk,460,1,72.62,18.08,11.0,1.0
c111811575f73359319359318d16de78,At Risk,496,1,99.9,18.98,12.0,1.0
c1103d6f15efab51a0ced99c4e7e677a,At Risk,446,1,35.98,14.1,10.0,1.0
c10e222e853f7723debcf19f1c8b00ab,At Risk,513,1,98.99,15.8,7.0,1.0
c10aa87095ab7e631efa980663798cae,At Risk,547,1,59.5,13.0,11.0,1.0
c10a61611ad2716c2b36246300f6bf09,At Risk,440,1,49.8,11.850000000000001,20.0,1.0
ff1828e89db7cbba99c1cd0760f3d89b,At Risk,409,1,179.9,16.01,10.0,1.0
ff136252a2fd806ce234d85a09afbaef,At Risk,481,1,169.9,21.27,7.0,1.0
ff11b38f483df431276354a0215d0435,At Risk,474,1,67.9,15.23,7.0,1.0
ff0e4a6f3114ad1d211b885159bf1eb2,High Value,515,1,1654.44,18.23,4.0,1.0
ff0ae98646e7bbb41cf0f0d3991fef98,High Value,449,1,2999.89,48.38,10.0,1.0
ff095a5f37e0c0199dfd3f2359ecf6b8,At Risk,425,1,69.9,34.29,7.0,1.0
02f410767a69227b0e2bfa75efb1a3dc,At Risk,488,1,99.8,15.91,9.0,1.0
02f3f4574ac77170d5846d6a1a3be5e8,At Risk,380,1,261.0,24.7,16.0,1.0
02cb7a57062bb762678e321e15ffb11d,At Risk,512,1,92.96,28.84,14.0,1.0
02c9e0c05a817d4562ec0e8c90f29dba,At Risk,384,1,75.9,7.79,6.0,1.0
02c88975fab003e3b48958d6c5b2ad1b,At Risk,450,1,109.99,22.64,8.0,1.0
02c74020c2a866ea8305ee2ac8c60a33,At Risk,419,1,34.9,16.11,13.0,1.0
02f075dab3fb75daf0df033125b9f97c,At Risk,388,1,99.8,15.1,8.0,1.0
02eb2837e7302e52e996ebb4515ac3c5,At Risk,531,1,195.8,29.62,187.0,1.0
02e698078df64c35152a88cfe52d29fe,At Risk,463,1,449.0,23.63,6.0,1.0
02e42ba4354c5aea7a08fc75d9f41b5f,At Risk,401,1,134.99,15.7,9.0,1.0
02e341dda9a498db57a4ec9f47fc02e9,At Risk,425,1,8.99,15.1,10.0,1.0
030a810edeec1ceea314282513023587,High Value,477,1,2740.0,54.5,31.0,1.0
0306e708bc20c7e3517227bbffbe5959,At Risk,584,1,184.99,15.05,4.0,1.0
02d4b41ec93694d2e59f380190827a3e,At Risk,408,1,31.9,14.1,4.0,1.0
02d2c7276ffd446eaab3a3252e61b641,At Risk,463,1,169.99,18.76,14.0,1.0
95160caf14611a705759de6bf13555b6,Champions,408,2,169.89000000000001,40.88,16.0,1.0
95141b8a36c0ddc471a1c4e74d0c197f,At Risk,380,1,71.8,15.25,8.0,1.0
950ff1485a40b52c4f4d987c634fd4c9,At Risk,531,1,23.2,14.52,10.0,1.0
950de1bbee57641b7bda4d938a44d3bc,At Risk,380,1,79.9,11.76,3.0,1.0
950d208b22259f51740f4a8f181d98f1,At Risk,466,1,209.99,27.91,3.0,1.0
9506d0f37838eb6943346ba4874834b7,At Risk,383,1,69.9,17.74,13.0,1.0
952c5cea601c077ed3c16fd51c7ab7e6,At Risk,525,1,109.99,17.51,7.0,1.0
95288e979ee43b474b3c0ae7eb3cebe5,At Risk,560,1,309.0,28.42,15.0,1.0
95283d91b14508972d8fe23f57a2df71,At Risk,489,1,164.9,16.26,28.0,1.0
9526faf43eb079ae6eb94cd2fd8982c6,At Risk,583,1,14.5,10.96,7.0,1.0
cfb25a23c7faf8e2c955d4252523d6f1,At Risk,460,1,139.9,14.0,5.0,1.0
031cbf8ecc3bd65cafc7061d111f3613,At Risk,407,1,30.99,15.1,7.0,1.0
031b6bf06cc2c9391a8a403cef221a1a,High Value,467,1,775.0,19.18,4.0,1.0
03182d685cfcca0c3eff28a79d40f037,At Risk,541,1,34.9,14.52,6.0,1.0
0315b4e89a92f6bea47352a62593167e,At Risk,442,1,38.8,11.85,34.0,1.0
0314eeaea06df4eba64cf4f30e4b0981,At Risk,521,1,87.0,14.78,10.0,1.0
03123d7e0e62ae71737f4ceafe399495,At Risk,392,1,49.99,34.15,5.0,1.0
031236e057e0c70d7af9c22d5bf4690c,At Risk,395,1,19.99,16.79,9.0,1.0
c00d04864517b63263e44af5fad6eb43,At Risk,397,1,69.9,15.24,11.0,1.0
c00a434aafecbb1552832fcca8539416,At Risk,402,1,49.99,8.72,6.0,1.0
c00a2456a6e0c57cf44a42c364301c50,At Risk,529,1,65.9,11.85,12.0,1.0
c02749046d06b5043c60a4313887b006,At Risk,428,1,89.9,17.88,18.0,1.0
c01f2f4542bee015df518586e39da8e1,At Risk,436,1,259.8,18.16,8.0,1.0
030fbdd408131cb4235b5b7f241d727e,At Risk,390,1,54.9,12.72,5.0,1.0
030e8f4f620aaddbacfa53665f789fd0,At Risk,426,1,69.9,11.99,8.0,1.0
ff0053f211cda47ef0b3c139e7c07dc2,At Risk,468,1,129.9,14.66,11.0,1.0
fefb8262e3eba0a6adfa5d9bbc1c5703,At Risk,401,1,449.99,14.35,1.0,1.0
fef8b9e7aa9a91bd365f533daf35b33e,At Risk,534,1,189.5,19.61,9.0,1.0
fef2e43e6a97961cec9dfcbc0df2c96e,At Risk,413,1,59.99,11.73,2.0,1.0
fef01b6698bae7394677113b5e647eda,At Risk,537,1,52.0,13.1,7.0,1.0
02fcf5647b58c499084265949431fb7c,At Risk,396,1,59.9,13.57,7.0,1.0
02fcb3cf7c2cd6a7754b488313aca1d5,At Risk,467,1,43.99,16.11,7.0,1.0
02fb446e82415f8d22a44a8dd49c1954,At Risk,394,1,149.9,16.81,14.0,1.0
02f9070c2ed9e6fc09b8a6723318ce9b,At Risk,416,1,219.9,39.56,10.0,1.0
031ea691b99fc101dcad357d1a83573f,Champions,414,2,56.989999999999995,8.025,6.5,1.0
cfb20574e60e550b58186a88825232cc,At Risk,439,1,59.99,13.44,6.0,1.0
cfb03212239ea4d7e725411e19af2996,At Risk,431,1,39.9,15.1,11.0,1.0
cfa7c07d9ca0c55d47ea3d918ac3f9e2,At Risk,392,1,59.9,17.67,6.0,1.0
cfa752ffac3f5e1047eca5e002e81f8d,At Risk,425,1,129.99,18.16,13.0,1.0
cfa6efc7ff62d135a09cc61a0f617111,At Risk,487,1,299.9,12.71,11.0,1.0
cfa354e3a62c39f23bb751dd7685a432,At Risk,521,1,79.0,20.67,10.0,1.0
cfa0dfd65182c8bcbf31fdb1f35cc0fa,At Risk,486,1,34.99,14.52,16.0,1.0
9516f0ae6fb14725d0cdd88ca6c90da1,At Risk,378,1,34.99,7.78,14.0,1.0
951646fecdd2dbc03a3d11cf0f676347,At Risk,462,1,14.0,8.72,6.0,1.0
94e62e9baf0b7cca77bfdd81ba8746cb,At Risk,579,1,33.5,15.56,11.0,1.0
94e15fa48dd526f5e540fb9b5332e5de,At Risk,515,1,277.0,20.64,18.0,1.0
94e13aa16d04f67481633a5005d240db,At Risk,537,1,32.9,8.72,7.0,1.0
94e0fb0e1a4377c997d96359482d41fb,At Risk,391,1,37.99,15.1,9.0,1.0
c0126bf681e55a07cb86c35b0b88af95,At Risk,418,1,69.8,17.6,11.0,1.0
03328ae8254588f1ef1821f52accaf90,At Risk,493,1,49.5,12.93,15.0,1.0
0331222f9b89ba40c398eae5c7afd1b5,At Risk,452,1,8.99,15.1,5.0,1.0
032e4efa58936187018b68818b0f49c4,At Risk,470,1,68.8,15.23,6.0,1.0
0326524848da9311350236471586bd61,High Value,546,1,1800.0,26.07,18.0,1.0
03219f704113c9e40797774e4ddb532d,At Risk,480,1,59.9,24.55,52.0,1.0
0349c4f5811eb0c1f2a56f459cbd962f,At Risk,457,1,92.9,21.45,7.0,1.0
0347fa27107156cbe6f9673afa7da45b,At Risk,505,1,49.9,16.05,9.0,1.0
0342671f965441203a37ba45931e64d6,At Risk,455,1,50.0,17.6,56.0,1.0
033f95a250538be18d7285d28b40ba4d,At Risk,395,1,110.0,25.61,6.0,1.0
035067251b3612bbcc30e7570e335ce7,At Risk,390,1,98.99,17.97,10.0,1.0
c004624e104826546052d55f9357b0d1,At Risk,508,1,219.0,16.74,9.0,1.0
c002670fb7fc29bb3b0193947eac4245,At Risk,417,1,139.9,62.8,16.0,1.0
bff85330b75023c189b8b2ed2685daa2,At Risk,526,1,49.9,24.84,15.0,1.0
bff81abd61e34bf741b0f590f2cd72a2,At Risk,513,1,69.9,31.23,8.0,1.0
bff448abe613ae8e4cfc345b8bfd649e,At Risk,463,1,29.9,15.79,13.0,1.0
bff1f74cd26442ad22202884e089e94c,At Risk,484,1,28.5,15.56,7.0,1.0
bff1bb8008c9efe91e06e8a8c3845379,At Risk,545,1,99.9,20.78,42.0,1.0
c01a9ddc8ac16b8c24c5a432a627c8e8,At Risk,446,1,349.9,28.99,31.0,1.0
c017dd879d85882c771c816b1c144608,At Risk,531,1,49.0,8.72,4.0,1.0
c0140285255813aa0830caed71942ed5,At Risk,497,1,199.8,11.31,9.0,1.0
94e024f6fbb931bf320b49b2827d10f7,At Risk,453,1,59.99,17.73,28.0,1.0
9503f4abe0712f09301bfb0fdfc280b2,At Risk,565,1,89.9,13.21,11.0,1.0
94f8078fdb27aa4d2b5865d1da53a27f,At Risk,399,1,40.0,11.85,6.0,1.0
94f23d5b2eafd75bc034e10beae53b46,At Risk,426,1,28.9,16.11,18.0,1.0
94f14dd9f48daed11d3f8225afdea368,At Risk,427,1,59.9,25.26,9.0,1.0
94ef3a6f3865a461f86a01a23d78c374,At Risk,457,1,54.9,12.72,14.0,1.0
cfb3a7a74383d11b7753e83ae6266cef,At Risk,573,1,129.9,46.86,6.0,1.0
94de5f7537d6020a50a292445530837e,At Risk,492,1,99.0,16.39,10.0,1.0
94de040f16142c2f5f6e399d3a3543e0,High Value,441,1,899.0,147.56,16.0,1.0
94dd49b40685c47677d891ba82313620,At Risk,485,1,144.99,36.56,15.0,1.0
94d89dc1937bd746551407308931c7cd,At Risk,552,1,59.9,20.87,18.0,1.0
fed9a4b5b126bd72975e686ecc541be2,At Risk,389,1,49.9,11.85,9.0,1.0
fed9327da5974f1dc498426af38f3bfa,At Risk,417,1,205.0,48.87,18.0,1.0
fed913f2188d98883bf04dd46b214731,At Risk,444,1,13.98,11.85,8.0,1.0
0339d63f73ee6160ed3a7a6534ee2efe,At Risk,405,1,390.0,13.5,12.0,1.0
0339119d431b8dd1b361567e4fc48a58,At Risk,417,1,35.489999999999995,15.095,11.0,1.0
03366d722c63b3b9e683fc38d5836699,At Risk,415,1,89.9,12.13,8.0,1.0
0336355ea1caa4b3fc672b70fdf9ef3f,At Risk,393,1,58.99,11.73,4.0,1.0
033583cf146c168c81773231723a1b2a,At Risk,478,1,49.9,7.78,9.0,1.0
035fe666eaf44eb44ec1967c30710ddb,At Risk,553,1,47.9,10.96,7.0,1.0
035d56643d91dc2de8b9372d07f10df1,At Risk,482,1,69.0,19.07,11.0,1.0
035b4831da64a20908a7ddbc95ede0cd,At Risk,503,1,92.9,47.15,29.0,1.0
0357aaa4d93f1704a3970255a474eeee,At Risk,432,1,109.9,18.02,13.0,1.0
03557ec3821accd6a8dcd5f94933752a,At Risk,482,1,360.0,13.13,11.0,1.0
03543e7bcb602107d81abca01f3d94a5,At Risk,516,1,174.99,24.5,13.0,1.0
0367374f0fbf2f07d8dadc86f77b85f8,At Risk,516,1,9.9,20.8,25.0,1.0
0367371b350d144bb2c4efd70458249d,At Risk,384,1,16.9,14.1,7.0,1.0
